timestamp,open,high,low,close,volume
2025-02-21T00:05:00,144344000.0,144470000.0,143957000.0,144115000.0,10.54883781
2025-02-21T00:10:00,144110000.0,144451000.0,144005000.0,144200000.0,3.78262482
2025-02-21T00:15:00,144217000.0,144397000.0,144155000.0,144395000.0,1.95358
2025-02-21T00:20:00,144395000.0,144397000.0,144028000.0,144030000.0,4.72225758
2025-02-21T00:25:00,144031000.0,144232000.0,144031000.0,144177000.0,1.79380526
2025-02-21T00:30:00,144177000.0,144251000.0,144106000.0,144230000.0,1.71471515
2025-02-21T00:35:00,144230000.0,144230000.0,144079000.0,144230000.0,1.34802476
2025-02-21T00:40:00,144232000.0,144397000.0,144105000.0,144382000.0,3.01036554
2025-02-21T00:45:00,144306000.0,144342000.0,144190000.0,144197000.0,2.31804261
2025-02-21T00:50:00,144197000.0,144197000.0,144007000.0,144105000.0,2.25749587
2025-02-21T00:55:00,144105000.0,144175000.0,144000000.0,144001000.0,4.55593822
2025-02-21T01:00:00,144003000.0,144283000.0,143970000.0,144081000.0,4.60688136
2025-02-21T01:05:00,144080000.0,144378000.0,144080000.0,144378000.0,1.78832621
2025-02-21T01:10:00,144378000.0,144850000.0,144324000.0,144549000.0,7.55778066
2025-02-21T01:15:00,144617000.0,144617000.0,144478000.0,144569000.0,3.35464598
2025-02-21T01:20:00,144610000.0,144701000.0,144526000.0,144701000.0,3.77996862
2025-02-21T01:25:00,144720000.0,144788000.0,144626000.0,144788000.0,1.62299753
2025-02-21T01:30:00,144724000.0,144816000.0,144626000.0,144678000.0,1.08638413
2025-02-21T01:35:00,144627000.0,144967000.0,144530000.0,144957000.0,3.82615133
2025-02-21T01:40:00,144967000.0,145100000.0,144957000.0,145018000.0,7.61606357
2025-02-21T01:45:00,145098000.0,145099000.0,144719000.0,144835000.0,2.06218487
2025-02-21T01:50:00,144835000.0,145000000.0,144774000.0,144864000.0,1.7569391
2025-02-21T01:55:00,144842000.0,144909000.0,144589000.0,144618000.0,1.13224367
2025-02-21T02:00:00,144688000.0,145000000.0,144578000.0,144981000.0,1.88586475
2025-02-21T02:05:00,144981000.0,145016000.0,144825000.0,144901000.0,1.41723029
2025-02-21T02:10:00,144837000.0,144916000.0,144732000.0,144916000.0,0.68049825
2025-02-21T02:15:00,144916000.0,145111000.0,144876000.0,145110000.0,2.86698267
2025-02-21T02:20:00,145110000.0,145162000.0,144972000.0,145000000.0,1.80189325
2025-02-21T02:25:00,145000000.0,145089000.0,144963000.0,144981000.0,0.32361973
2025-02-21T02:30:00,145027000.0,145030000.0,144873000.0,145025000.0,1.27016918
2025-02-21T02:35:00,145025000.0,145088000.0,144981000.0,144982000.0,1.24906668
2025-02-21T02:40:00,144982000.0,145087000.0,144982000.0,145086000.0,0.82804619
2025-02-21T02:45:00,145086000.0,145086000.0,144886000.0,145067000.0,1.03090345
2025-02-21T02:50:00,145067000.0,145088000.0,144885000.0,145088000.0,1.16099309
2025-02-21T02:55:00,145088000.0,145088000.0,145004000.0,145028000.0,1.58519378
2025-02-21T03:00:00,145028000.0,145450000.0,145013000.0,145450000.0,12.47559111
2025-02-21T03:05:00,145440000.0,145490000.0,145035000.0,145035000.0,2.65448313
2025-02-21T03:10:00,145038000.0,145436000.0,145000000.0,145435000.0,0.60787377
2025-02-21T03:15:00,145434000.0,145436000.0,145172000.0,145394000.0,1.47135338
2025-02-21T03:20:00,145395000.0,145600000.0,145394000.0,145596000.0,8.96633163
2025-02-21T03:25:00,145596000.0,145600000.0,145499000.0,145596000.0,3.7382905
2025-02-21T03:30:00,145500000.0,145680000.0,145499000.0,145591000.0,2.17583621
2025-02-21T03:35:00,145653000.0,145678000.0,145326000.0,145460000.0,2.40647873
