timestamp,open,high,low,close,volume
2024-12-11T00:05:00,139225000.0,139750000.0,139102000.0,139400000.0,25.169842
2024-12-11T00:10:00,139538000.0,139699000.0,139076000.0,139293000.0,13.61507259
2024-12-11T00:15:00,139354000.0,139503000.0,139190000.0,139395000.0,7.39435014
2024-12-11T00:20:00,139336000.0,139395000.0,139012000.0,139021000.0,12.61443589
2024-12-11T00:25:00,139021000.0,139168000.0,138413000.0,138413000.0,30.2209175
2024-12-11T00:30:00,138412000.0,139010000.0,138111000.0,138833000.0,30.39930076
2024-12-11T00:35:00,138833000.0,138888000.0,138008000.0,138041000.0,21.32961588
2024-12-11T00:40:00,138041000.0,138180000.0,137800000.0,138103000.0,56.83377678
2024-12-11T00:45:00,138175000.0,138415000.0,137790000.0,137837000.0,21.24424162
2024-12-11T00:50:00,137837000.0,137921000.0,137470000.0,137470000.0,45.94711975
2024-12-11T00:55:00,137474000.0,137921000.0,137470000.0,137635000.0,24.0672353
2024-12-11T01:00:00,137602000.0,138095000.0,137166000.0,137703000.0,54.81763238
2024-12-11T01:05:00,137703000.0,137900000.0,137300000.0,137431000.0,24.73611492
2024-12-11T01:10:00,137369000.0,137852000.0,137270000.0,137606000.0,26.7847034
2024-12-11T01:15:00,137606000.0,137628000.0,137100000.0,137100000.0,28.95015251
2024-12-11T01:20:00,137283000.0,137709000.0,137098000.0,137469000.0,20.66162339
2024-12-11T01:25:00,137469000.0,137630000.0,137107000.0,137127000.0,15.89607653
2024-12-11T01:30:00,137128000.0,137250000.0,136900000.0,136939000.0,57.19283062
2024-12-11T01:35:00,136939000.0,137209000.0,136897000.0,136901000.0,54.93170954
2024-12-11T01:40:00,137000000.0,137098000.0,136696000.0,136700000.0,35.20975874
2024-12-11T01:45:00,136700000.0,137493000.0,136666000.0,137327000.0,20.77077503
2024-12-11T01:50:00,137447000.0,138000000.0,137289000.0,137769000.0,26.04607581
2024-12-11T01:55:00,137712000.0,138286000.0,137710000.0,138215000.0,26.30021186
2024-12-11T02:00:00,138142000.0,138206000.0,136918000.0,137388000.0,22.29957957
2024-12-11T02:05:00,137300000.0,137413000.0,136500000.0,136742000.0,40.14355973
2024-12-11T02:10:00,136742000.0,136956000.0,136500000.0,136775000.0,38.91572596
2024-12-11T02:15:00,136681000.0,136851000.0,136183000.0,136455000.0,36.40527425
2024-12-11T02:20:00,136455000.0,136675000.0,136299000.0,136671000.0,13.34165062
2024-12-11T02:25:00,136615000.0,136700000.0,136193000.0,136234000.0,15.54454821
2024-12-11T02:30:00,136200000.0,136801000.0,136200000.0,136799000.0,16.14737624
2024-12-11T02:35:00,136798000.0,136926000.0,136500000.0,136670000.0,12.30861481
2024-12-11T02:40:00,136671000.0,136920000.0,136335000.0,136864000.0,12.74081797
2024-12-11T02:45:00,136832000.0,137400000.0,136800000.0,137253000.0,19.20202509
2024-12-11T02:50:00,137253000.0,137279000.0,136410000.0,136410000.0,11.87409562
2024-12-11T02:55:00,136511000.0,136754000.0,136300000.0,136603000.0,12.76270003
2024-12-11T03:00:00,136511000.0,136638000.0,136292000.0,136638000.0,19.1487358
2024-12-11T03:05:00,136634000.0,137043000.0,136434000.0,136724000.0,21.41800101
